product_id,product_name,category,subcategory,cost_price
189,   doloremque Pro   ,Clothing,Kids,412.42
190,   facilis Plus   ,Electronics,Mobile,3867.96
191,ducimus Plus,Books,Education,1949.73
192,quas Classic,Electronics,Accessories,974.52
193,necessitatibus Classic,Books,Comics,117.02
194,sapiente Plus,Electronics,Laptop,2706.47
195,recusandae Plus,Clothing,Men,4693.31
196,tempore Plus,Electronics,Mobile,4456.3
197,AD PRO,Clothing,Men,3029.15
198,ut Pro,Electronics,Mobile,1164.62
199,id Premium,Electronics,Mobile,2922.94
200,blanditiis Premium,Home,Kitchen,2654.13
201,esse Premium,Books,Education,4410.6
202,OCCAECATI PLUS,Clothing,Kids,1787.63
203,sequi Premium,Books,Comics,1569.45
204,optio Plus,Clothing,Kids,4301.95
205,perspiciatis Pro,Clothing,Women,2830.71
206,dolores Classic,Clothing,Women,487.45
207,est Pro,Books,Education,352.53
208,neque Pro,Books,Comics,3832.31
209,sapiente Classic,Clothing,Women,4789.4
210,dicta Classic,Electronics,Mobile,4997.9
211,reprehenderit Classic,Books,Fiction,1675.91
212,ducimus Plus,Home,Furniture,1381.65
213,soluta Pro,Books,Education,3831.98
214,UNDE PREMIUM,Home,Kitchen,4334.02
215,quaerat Premium,Clothing,Men,3628.06
216,fuga Classic,Home,Kitchen,4183.48
217,doloremque Premium,Books,Comics,4835.89
218,vitae Classic,Books,Education,785.8
219,laboriosam Pro,Books,Fiction,464.22
220,odit Plus,Electronics,Mobile,433.04
221,saepe Classic,Clothing,Men,3127.39
222,   rerum Plus   ,Books,Comics,2115.56
223,atque Premium,Electronics,Accessories,2560.86
224,eum Pro,Books,Fiction,1280.75
225,minus Premium,Home,Furniture,4800.56
226,molestiae Classic,Books,Comics,3451.8
227,delectus Pro,Electronics,Accessories,2808.24
228,corrupti Pro,Electronics,Accessories,4242.12
229,ad Pro,Home,Decor,1225.86
230,eligendi Pro,Books,Education,1473.83
231,   quasi Premium   ,Electronics,Mobile,806.54
232,quae Premium,Books,Fiction,4189.79
233,vitae Premium,Books,Comics,3973.44
234,nihil Premium,Electronics,Accessories,4209.51
235,distinctio Plus,Home,Decor,3207.2
236,sequi Classic,Books,Education,2216.05
237,consequatur Premium,Books,Fiction,501.99
238,dolorum Classic,Clothing,Women,622.1
239,pariatur Plus,Electronics,Laptop,749.28
240,sint Plus,Clothing,Women,606.14
241,sapiente Pro,Electronics,Laptop,4332.22
242,amet Plus,Electronics,Laptop,4515.57
243,quibusdam Classic,Clothing,Kids,1417.7
244,provident Classic,Home,Furniture,2163.4
245,cumque Premium,Books,Fiction,3162.67
246,CONSECTETUR PRO,Clothing,Women,2038.89
247,perspiciatis Plus,Books,Education,4311.59
248,unde Premium,Clothing,Women,2447.15
249,delectus Premium,Clothing,Women,2505.94
250,sed Plus,Clothing,Women,1888.58
251,quis Classic,Clothing,Kids,4769.72
252,a Classic,Books,Comics,3494.89
253,veritatis Plus,Books,Comics,1338.14
254,totam Plus,Clothing,Kids,4954.43
255,non Plus,Books,Comics,4361.21
256,quasi Pro,Books,Comics,4487.96
257,nihil Classic,Electronics,Mobile,3270.3
258,maxime Plus,Electronics,Accessories,4001.53
259,aperiam Pro,Electronics,Mobile,2642.11
260,voluptatem Premium,Clothing,Women,2984.09
261,quia Pro,Clothing,Women,4610.68
262,nobis Classic,Electronics,Mobile,3942.92
263,eum Plus,Books,Education,2316.99
264,perspiciatis Pro,Electronics,Laptop,4260.98
265,modi Classic,Electronics,Accessories,2628.37
266,laudantium Plus,Clothing,Women,2084.73
267,repudiandae Plus,Clothing,Men,4427.18
268,voluptatem Plus,Books,Comics,1108.34
269,repellat Pro,Electronics,Accessories,1892.39
270,consequuntur Pro,Clothing,Women,2685.8
271,nisi Plus,Home,Decor,1804.83
272,deleniti Classic,Books,Comics,1557.48
273,facere Classic,Electronics,Accessories,673.05
274,perferendis Classic,Home,Decor,775.55
275,eveniet Classic,Books,Education,4603.89
276,blanditiis Classic,Clothing,Kids,1641.44
277,id Pro,Books,Comics,2474.58
278,sapiente Plus,Clothing,Women,3579.7
279,QUISQUAM CLASSIC,Books,Education,3829.18
280,nemo Premium,Home,Kitchen,3925.63
281,facere Pro,Books,Comics,2761.22
282,eaque Pro,Home,Decor,1170.86
283,ab Classic,Books,Fiction,2303.69
284,voluptatum Plus,Home,Kitchen,4078.26
285,ab Premium,Clothing,Kids,2198.02
286,repellat Classic,Clothing,Men,2708.18
287,quasi Premium,Clothing,Women,4304.28
288,cumque Plus,Electronics,Mobile,4348.53
289,quasi Classic,Clothing,Kids,4159.56
290,ab Classic,Books,Education,2129.7
291,minus Pro,Books,Fiction,3504.05
292,ULLAM PLUS,Home,Furniture,3893.26
293,enim Plus,Electronics,Accessories,4265.52
294,voluptas Plus,Books,Fiction,1682.04
295,ipsam Classic,Home,Furniture,1784.32
296,nemo Pro,Electronics,Mobile,179.78
297,   magni Plus   ,Clothing,Women,1091.36
298,corrupti Premium,Clothing,Kids,1442.7
299,dolor Pro,Home,Furniture,911.07
300,nobis Premium,Books,Comics,2203.23
301,   totam Pro   ,Electronics,Accessories,750.23
302,   reprehenderit Plus   ,Clothing,Kids,4103.83
303,explicabo Classic,Books,Comics,537.72
304,facilis Premium,Electronics,Mobile,1975.33
305,quidem Classic,Clothing,Kids,3090.56
306,nisi Premium,Clothing,Women,841.73
307,recusandae Plus,Books,Comics,592.28
308,maiores Plus,Electronics,Accessories,3976.28
309,similique Pro,Clothing,Women,3633.78
310,harum Pro,Home,Decor,1578.08
311,vero Plus,Clothing,Kids,4499.77
312,nam Plus,Clothing,Women,3010.26
313,enim Premium,Electronics,Laptop,2885.06
314,neque Classic,Home,Decor,3874.8
315,   quod Pro   ,Electronics,Accessories,4620.64
316,quos Premium,Books,Comics,2135.62
317,perspiciatis Classic,Books,Fiction,2605.39
318,dolorum Premium,Clothing,Men,4189.18
319,maxime Plus,Electronics,Laptop,383.74
320,ratione Pro,Electronics,Laptop,1615.52
321,quos Pro,Clothing,Men,902.78
322,perspiciatis Premium,Home,Decor,3927.51
323,EXPLICABO PRO,Home,Decor,4054.83
324,inventore Pro,Home,Decor,3174.91
325,repellat Premium,Books,Education,917.72
326,laborum Pro,Clothing,Women,665.13
327,voluptatibus Pro,Electronics,Mobile,1976.6
328,nam Pro,Clothing,Men,3729.26
329,deserunt Premium,Books,Fiction,1667.68
330,unde Premium,Electronics,Accessories,358.09
331,cumque Pro,Clothing,Kids,2378.96
332,eum Premium,Home,Furniture,1907.7
333,occaecati Premium,Home,Decor,1904.54
334,voluptates Classic,Books,Fiction,217.16
335,DOLOREM PRO,Home,Decor,3320.79
336,consequuntur Classic,Home,Kitchen,2510.94
337,error Premium,Electronics,Mobile,4496.71
338,quaerat Premium,Books,Comics,2945.78
339,natus Plus,Clothing,Kids,2231.42
340,labore Premium,Clothing,Men,4024.0
341,quo Plus,Home,Furniture,1093.29
342,sint Pro,Electronics,Mobile,2091.91
343,voluptatem Plus,Home,Kitchen,687.58
344,vitae Premium,Clothing,Kids,297.62
345,voluptatibus Pro,Home,Kitchen,2041.6
346,asperiores Premium,Electronics,Accessories,252.3
347,dolorem Classic,Books,Education,3989.67
348,molestias Pro,Electronics,Mobile,740.5
349,tempora Pro,Books,Education,4082.46
350,ab Classic,Electronics,Mobile,731.08
351,consectetur Pro,Home,Kitchen,4628.25
352,dignissimos Plus,Books,Comics,2190.65
353,optio Classic,Home,Kitchen,828.29
354,sapiente Premium,Clothing,Kids,2447.25
355,nostrum Plus,Electronics,Laptop,4434.8
356,commodi Pro,Clothing,Kids,1859.65
357,at Premium,Books,Education,1662.5
358,fuga Premium,Clothing,Men,2694.22
359,est Pro,Clothing,Men,2715.08
360,maxime Plus,Electronics,Mobile,4241.58
361,beatae Premium,Clothing,Men,4578.5
362,sequi Premium,Electronics,Accessories,2859.23
363,AMET PREMIUM,Clothing,Women,375.22
364,   molestiae Plus   ,Clothing,Men,1087.18
365,natus Classic,Clothing,Women,1685.59
366,sint Classic,Electronics,Mobile,4317.28
367,ullam Plus,Electronics,Laptop,1680.76
368,quasi Plus,Clothing,Kids,3280.98
369,illo Premium,Clothing,Kids,959.22
370,saepe Premium,Home,Decor,4749.06
371,aspernatur Pro,Books,Comics,4063.15
372,doloribus Pro,Clothing,Kids,3752.18
373,tempore Premium,Clothing,Women,534.76
374,possimus Pro,Home,Furniture,432.19
375,   nulla Pro   ,Home,Kitchen,2156.3
376,accusamus Plus,Clothing,Women,1939.2
377,eligendi Classic,Books,Comics,4244.24
378,unde Premium,Home,Kitchen,1774.86
379,quas Pro,Books,Fiction,556.21
380,illo Pro,Books,Comics,3075.86
381,earum Pro,Books,Fiction,1030.92
382,aliquid Premium,Home,Decor,2025.22
383,sapiente Pro,Books,Fiction,1543.29
384,   quaerat Pro   ,Books,Fiction,1529.88
385,quas Pro,Electronics,Laptop,2496.57
386,voluptatem Plus,Home,Kitchen,1910.07
387,eveniet Premium,Books,Fiction,4201.69
388,sint Pro,Electronics,Mobile,2753.1
389,dolores Pro,Clothing,Kids,2151.3
390,veniam Classic,Books,Comics,4523.61
391,amet Classic,Electronics,Accessories,947.11
392,magni Classic,Clothing,Men,4942.57
393,excepturi Classic,Books,Fiction,4562.94
394,ullam Plus,Electronics,Mobile,4297.46
395,a Plus,Books,Fiction,2876.31
396,dolore Pro,Electronics,Mobile,4412.67
397,commodi Plus,Books,Education,2417.93
398,harum Plus,Clothing,Women,3498.94
399,NATUS PREMIUM,Electronics,Laptop,2428.57
400,libero Pro,Home,Furniture,1623.65
401,velit Pro,Books,Comics,1572.35
402,nam Premium,Books,Education,537.51
403,necessitatibus Plus,Books,Fiction,4349.23
404,repudiandae Classic,Electronics,Accessories,2076.59
405,eligendi Classic,Electronics,Mobile,382.37
406,quas Pro,Electronics,Laptop,1442.49
407,accusantium Plus,Books,Comics,249.76
408,voluptatibus Plus,Home,Furniture,2975.71
409,atque Classic,Home,Furniture,4171.26
410,consectetur Pro,Electronics,Laptop,2904.06
411,quo Classic,Clothing,Men,2106.59
412,id Pro,Electronics,Accessories,948.68
413,ratione Premium,Electronics,Mobile,3592.43
414,reprehenderit Plus,Home,Furniture,1169.22
415,LAUDANTIUM PLUS,Home,Decor,4997.2
416,laborum Premium,Home,Decor,412.8
417,harum Premium,Home,Decor,3584.36
418,et Classic,Home,Kitchen,378.2
419,sequi Premium,Books,Comics,3311.46
420,earum Plus,Home,Furniture,2956.82
421,odit Classic,Clothing,Women,2431.1
422,necessitatibus Premium,Home,Decor,4394.82
423,repellat Pro,Clothing,Women,3653.41
424,ab Premium,Clothing,Kids,1194.31
425,facilis Premium,Home,Furniture,2372.43
426,doloribus Pro,Electronics,Laptop,4727.07
427,nemo Classic,Electronics,Laptop,1970.18
428,quae Pro,Home,Furniture,4962.5
429,corrupti Plus,Home,Furniture,983.75
430,ratione Premium,Electronics,Laptop,3209.04
431,aut Premium,Electronics,Laptop,2923.77
432,provident Pro,Clothing,Women,2204.11
433,   impedit Plus   ,Books,Education,3680.23
434,   LABORIOSAM CLASSIC   ,Electronics,Laptop,3694.66
435,cum Premium,Clothing,Kids,2566.35
436,quam Pro,Home,Kitchen,1525.06
437,facere Classic,Home,Furniture,1860.33
438,   quidem Plus   ,Clothing,Men,4925.91
439,repellat Pro,Clothing,Kids,1896.3
440,explicabo Premium,Electronics,Laptop,3010.23
441,VOLUPTATE PRO,Electronics,Accessories,3479.77
442,numquam Plus,Books,Education,3539.15
443,minus Pro,Clothing,Kids,3346.17
444,recusandae Classic,Home,Decor,2606.77
445,perspiciatis Pro,Electronics,Laptop,3084.11
446,exercitationem Classic,Home,Decor,885.83
447,LABORE PLUS,Books,Fiction,3391.0
448,officia Plus,Electronics,Accessories,2607.36
449,vero Classic,Electronics,Laptop,1394.21
450,officia Classic,Electronics,Mobile,1865.05
451,repudiandae Pro,Home,Furniture,324.86
452,aliquam Classic,Clothing,Kids,4779.94
453,perspiciatis Pro,Home,Decor,657.78
454,cum Premium,Books,Education,2443.4
455,facilis Classic,Books,Comics,387.37
456,atque Plus,Clothing,Men,2887.82
457,modi Plus,Books,Fiction,4326.62
458,tempora Plus,Clothing,Women,325.26
459,   est Premium   ,Home,Decor,2671.61
460,veritatis Premium,Clothing,Kids,3129.37
461,voluptates Classic,Books,Comics,3242.88
462,   eum Pro   ,Clothing,Kids,2577.28
463,ipsam Classic,Books,Education,1280.37
464,neque Classic,Home,Kitchen,4103.81
465,libero Plus,Electronics,Laptop,4297.29
466,quas Pro,Books,Education,187.07
467,QUIDEM PRO,Books,Education,545.39
468,accusamus Classic,Home,Decor,1770.19
469,voluptates Plus,Electronics,Mobile,3039.76
470,fuga Plus,Home,Decor,1186.56
471,expedita Premium,Home,Furniture,620.98
472,illo Classic,Clothing,Women,2105.13
473,consectetur Classic,Home,Decor,2025.19
474,natus Premium,Books,Fiction,4640.47
475,veniam Plus,Electronics,Laptop,759.72
476,laboriosam Pro,Books,Fiction,2967.09
477,autem Classic,Clothing,Kids,1998.29
478,quod Plus,Home,Decor,3493.33
479,dolorum Plus,Clothing,Women,2318.94
480,pariatur Plus,Clothing,Men,2610.24
481,ipsam Classic,Home,Decor,1523.84
482,libero Classic,Home,Decor,4795.8
483,esse Pro,Home,Decor,2955.75
484,rem Premium,Books,Comics,162.58
485,fugiat Plus,Electronics,Mobile,1079.52
486,ducimus Premium,Clothing,Women,3943.35
487,vero Pro,Clothing,Kids,3118.93
488,eaque Plus,Clothing,Kids,4014.23
489,praesentium Pro,Home,Decor,4787.84
490,   eligendi Pro   ,Home,Decor,3140.75
491,ex Premium,Books,Fiction,3056.6
492,excepturi Plus,Clothing,Women,1016.19
493,fuga Pro,Clothing,Kids,2827.33
494,   enim Premium   ,Clothing,Men,4693.72
495,eum Premium,Electronics,Mobile,3164.3
496,eligendi Premium,Home,Furniture,2674.44
497,expedita Pro,Clothing,Kids,2761.09
498,sit Premium,Books,Fiction,1726.23
499,magnam Classic,Home,Furniture,2426.8
500,dolor Premium,Electronics,Mobile,3107.14
